id,demographics_1,demographics_2,demographics_3,company_1,company_2,company_3,demographics_4,demographics_5,remote_work_time_1,remote_work_time_2,remote_work_time_3,remote_work_time_4,remote_work_time_5,remote_policy_1,split_work_day_1,split_work_day_2,split_work_day_3,remote_policy_2,remote_policy_3,remote_policy_4,remote_policy_5,remote_policy_6,remote_policy_7,remote_policy_8,remote_culture_1,remote_culture_2,remote_culture_3,remote_culture_4,remote_culture_5,remote_culture_6,remote_culture_7,remote_culture_8,remote_culture_9,remote_culture_10,remote_culture_11,remote_culture_12,use_of_time_onsite_1,use_of_time_onsite_2,use_of_time_onsite_3,use_of_time_onsite_4,use_of_time_onsite_5,use_of_time_remote_1,use_of_time_remote_2,use_of_time_remote_3,use_of_time_remote_4,use_of_time_remote_5,compensation_hypothetical_1,compensation_hypothetical_2,barriers_1,barriers_2,barriers_3,barriers_4,barriers_5,barriers_6,barriers_7,barriers_8,barriers_9,barriers_10,barriers_11,barriers_12,barriers_13,barriers_14,barriers_15,barriers_16,remote_personal_behavior_1,remote_personal_behavior_2,remote_personal_behavior_3,remote_management_1,remote_management_2,remote_management_3,remote_management_4,remote_management_5,remote_management_6,remote_management_7,remote_management_8,remote_management_9,remote_management_10,remote_management_11,productivity_1,remote_management_12
1418,45,Female,More than 5 years,"Professional, Scientific and Technical","Professionals - Business, Human Resource and Marketing Professionals",Between 5 and 19,Couple with no dependent children,1,10,10,10,10,10,0,1,5,5,No,NA,2,1,1,0,2,2,2,2,2,2,-2,0,2,They are about the same,-1,-1,-1,2.5,8.0,1.0,5.0,7.5,0.5,9.5,1.0,5.0,8.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,Yes,0,0,0,1,1,0,1,0,1,20,20
1419,34,Male,More than 5 years,Information Media and Telecommunications,Managers - Specialist Managers,More than 200,Couple with no dependent children,0,100,100,100,100,100,0,0,NA,NA,No,NA,2,2,2,0,2,2,-2,0,1,2,1,-1,2,My direct manger(s),1,1,2,2.0,8.0,2.0,4.0,8.0,0.5,9.0,1.5,5.0,8.0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,-2,0,0,2,2,1,-2,1,Yes,0,2,2,2,2,2,2,2,2,30,30
1420,37,Female,More than 5 years,Construction,Clerical and administrative workers - Office Managers and Program Administrators,More than 200,Couple with no dependent children,0,20,50,20,50,50,1,0,NA,NA,No,NA,1,-1,-1,1,0,-1,1,1,-1,1,-1,-1,2,They are about the same,1,1,-1,1.0,8.0,2.0,5.0,8.0,0.5,8.0,3.0,4.5,8.0,0,NA,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
1421,37,Female,More than 5 years,"Professional, Scientific and Technical","Professionals - Business, Human Resource and Marketing Professionals",Between 5 and 19,Group household,1,80,80,60,60,60,1,0,NA,NA,Yes,20,1,0,1,2,2,2,2,1,2,1,-1,-1,1,They are about the same,1,1,1,3.0,8.0,5.0,2.0,6.0,0.0,9.0,4.0,4.0,7.0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
1422,38,Male,Between 1 and 5 years,Education and Training,Managers - Specialist Managers,More than 200,Couple with no dependent children,1,50,50,40,50,50,1,1,50,50,Yes,60,2,-2,2,1,2,2,1,2,2,-1,0,0,1,They are about the same,1,2,2,1.5,7.5,3.0,4.0,8.0,0.25,7.5,3.0,5.2,8.0,0,NA,-2,0,1,-1,1,0,-1,-1,0,0,0,0,0,-1,0,0,2,2,-2,1,Yes,1,2,0,2,1,0,1,2,2,30,30
1423,28,Male,More than 5 years,Financial and Insurance,Managers - Specialist Managers,More than 200,Single person,1,90,50,60,60,50,1,0,NA,NA,No,NA,2,2,2,1,2,2,1,2,2,1,-1,1,2,They are about the same,1,1,2,3.0,8.0,2.0,3.0,8.0,1.0,7.5,1.0,6.0,8.5,0,NA,0,-1,0,1,0,0,1,0,0,0,0,1,0,-1,0,0,0,2,1,1,Yes,2,1,1,2,2,-1,1,0,2,-10,-10
1424,42,Male,Between 1 and 5 years,Other Services,"Managers - Chief Executives, General Managers and Legislators",More than 200,Couple with no dependent children,1,80,40,80,40,40,1,1,20,5,Yes,20,1,1,2,1,1,1,1,2,0,1,0,-1,1,They are about the same,1,0,1,2.0,9.0,2.0,3.0,8.0,0.0,10.0,3.0,3.0,8.0,0,NA,0,0,0,-1,-1,-2,-1,1,0,-1,-2,1,0,0,0,0,2,1,0,1,Yes,2,2,2,1,-1,-2,0,1,-1,-10,-10
1425,28,Male,Between 1 and 5 years,Health Care and Social Assistance,Professionals - Health Professionals,I am a sole trader/owner-operator,Group household,1,0,20,0,0,5,1,0,NA,NA,Yes,100,-2,-2,-2,-2,0,0,-2,-1,-1,-1,0,1,0,They are about the same,0,0,-2,1.0,8.0,3.0,3.0,9.0,0.0,8.0,3.0,4.0,9.0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,NA
1426,44,Female,Between 1 and 5 years,Administrative and Support,Clerical and administrative workers - Other Clerical and Administrative Workers,More than 200,Couple with dependent children,1,100,100,100,100,80,1,0,NA,NA,No,NA,2,2,2,2,2,2,-1,2,2,2,-1,-1,2,They are about the same,2,2,2,3.0,7.5,2.0,3.5,8.0,0.5,7.5,3.0,5.0,8.0,1,0.05,0,0,2,0,0,2,0,1,2,0,2,2,2,0,0,0,1,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
1427,41,Male,More than 5 years,Education and Training,Professionals - Education Professionals,More than 200,Couple with no dependent children,0,20,0,20,0,0,1,1,10,5,Yes,50,-1,1,-2,-1,0,1,1,1,2,-1,0,0,-1,They are about the same,-2,2,-2,2.0,6.0,2.0,6.0,8.0,1.0,8.0,3.0,4.0,8.0,0,NA,0,1,2,1,0,1,-1,0,1,1,1,1,0,0,1,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
1428,45,Female,Between 1 and 5 years,Information Media and Telecommunications,Clerical and administrative workers - Other Clerical and Administrative Workers,Between 20 and 199,Single person,1,100,100,100,100,100,1,0,NA,NA,No,NA,2,2,2,1,2,1,2,2,2,1,-1,2,1,They are about the same,0,1,0,5.0,7.0,0.0,3.0,9.0,0.5,9.0,1.0,5.0,8.5,0,NA,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
1429,38,Female,Between 6 and 12 months,Other Services,Clerical and administrative workers - Clerical and Office Support Workers,Between 20 and 199,Couple with dependent children,1,90,90,90,90,80,1,0,NA,NA,No,NA,0,1,1,1,1,1,1,-2,0,2,0,-1,0,They are about the same,0,0,0,2.0,7.0,3.0,3.0,9.0,0.0,7.0,3.0,5.0,9.0,0,NA,1,1,0,1,0,0,0,0,0,0,-2,0,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
1430,39,Female,More than 5 years,Wholesale Trade,"Professionals - Business, Human Resource and Marketing Professionals",More than 200,One parent family with dependent children,1,0,50,0,50,50,0,0,NA,NA,Yes,100,-2,-2,-2,1,-2,-2,-1,-2,-2,2,2,-2,1,They are about the same,-2,-2,-2,2.5,8.5,4.0,1.0,8.0,0.5,8.5,4.0,3.0,8.0,0,NA,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,1,Yes,0,0,0,2,-1,-2,0,1,1,20,20
1431,30,Male,Between 1 and 5 years,"Professional, Scientific and Technical",Managers - Specialist Managers,More than 200,Couple with dependent children,1,50,50,20,20,60,1,1,30,50,Yes,30,2,2,2,1,2,2,2,1,1,2,0,1,2,Senior leadership,2,1,2,1.0,8.0,4.0,3.0,8.0,1.0,8.0,4.0,3.0,8.0,1,0.1,2,0,2,0,2,2,0,0,2,0,2,0,2,0,0,2,1,2,1,1,Yes,2,1,2,2,2,1,2,1,2,40,40
1432,27,Female,Between 1 and 5 years,Construction,Technicians and trades workers - Construction Trades Workers,More than 200,Couple with no dependent children,1,60,70,60,70,70,1,0,NA,NA,Yes,30,2,0,2,1,2,1,2,2,0,0,1,1,2,My direct manger(s),1,0,1,3.5,7.5,2.0,3.0,8.0,1.0,8.0,2.0,3.0,10.0,0,NA,1,0,1,2,0,2,1,2,1,2,1,1,0,2,2,0,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
1433,32,Male,More than 5 years,Accommodation and Food,Professionals - ICT Professionals,Between 5 and 19,Single person,1,50,50,50,50,40,1,1,40,50,Yes,40,1,1,-1,-1,0,1,1,1,0,0,1,1,1,My direct manger(s),1,1,0,2.0,8.0,2.0,4.0,8.0,0.0,10.0,2.0,5.0,7.0,1,0.1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
1434,38,Female,Between 1 and 5 years,Information Media and Telecommunications,Clerical and administrative workers - General Clerical Workers,More than 200,Group household,1,100,100,40,100,60,1,0,NA,NA,Yes,60,-2,-2,0,1,-2,-2,1,-1,-2,2,0,-2,1,My direct manger(s),2,-2,-2,1.5,8.5,2.0,3.0,9.0,0.0,9.5,2.0,3.0,9.5,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
1435,43,Male,More than 5 years,Arts and Recreation,"Managers - Chief Executives, General Managers and Legislators",Between 20 and 199,Couple with no dependent children,1,5,5,5,5,5,0,1,5,5,Yes,80,2,1,2,1,2,0,2,1,2,1,-2,-1,0,They are about the same,-1,0,0,0.5,10.0,2.5,3.0,8.0,0.25,10.0,2.0,3.7,8.0,0,NA,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,1,Yes,1,1,-1,1,1,-1,1,0,2,0,0
1436,39,Female,More than 5 years,Health Care and Social Assistance,Professionals - Health Professionals,More than 200,Couple with dependent children,1,100,100,90,100,80,1,1,10,5,No,NA,1,1,1,2,2,2,1,1,2,0,0,0,1,They are about the same,1,1,1,3.0,8.0,3.0,5.0,8.0,0.0,9.0,2.0,5.0,8.0,0,NA,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
1437,30,Male,Between 1 and 5 years,Financial and Insurance,"Professionals - Business, Human Resource and Marketing Professionals",More than 200,Couple with no dependent children,1,100,80,100,60,80,0,0,NA,NA,No,NA,1,2,-1,-1,1,2,2,2,2,1,-2,-2,2,They are about the same,-1,-1,-2,4.0,8.0,1.0,2.0,9.0,2.0,8.0,3.0,3.0,8.0,0,NA,1,1,1,2,0,0,0,1,1,0,0,1,2,-1,2,2,-2,-2,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
1438,36,Male,Between 1 and 5 years,"Professional, Scientific and Technical","Technicians and trades workers - Engineering, ICT and Science Technicians",Between 20 and 199,Single person,1,100,100,50,100,100,1,1,100,100,Yes,100,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,0,-2,They are about the same,-2,-1,-2,3.5,8.5,2.0,3.0,7.0,0.5,9.0,2.0,4.5,8.0,1,0.02,2,2,2,2,2,2,2,0,0,0,0,0,-2,-2,0,0,-1,-2,-2,1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20
1439,43,Female,Between 1 and 5 years,"Professional, Scientific and Technical","Professionals - Legal, Social and Welfare Professionals",More than 200,Group household,1,80,80,80,80,70,1,1,80,70,No,NA,2,1,2,1,2,2,1,2,2,1,-2,1,1,They are about the same,-1,-1,-1,2.0,9.0,1.0,4.0,8.0,0.5,8.0,2.0,5.5,8.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1440,42,Female,More than 5 years,"Professional, Scientific and Technical","Professionals - Design, Engineering, Science and Transport Professionals",More than 200,Couple with no dependent children,1,100,80,100,80,50,1,0,NA,NA,Yes,40,-2,-2,2,-1,-2,0,-2,0,-1,1,-1,1,2,They are about the same,-2,-1,-1,2.0,8.5,2.0,3.5,8.0,0.5,9.0,2.0,4.5,8.0,1,0.05,0,0,-1,-1,-2,-2,0,2,0,0,1,-1,-1,2,0,1,0,2,0,1,Yes,-2,2,2,1,1,0,0,0,1,0,0
1441,35,Female,More than 5 years,Health Care and Social Assistance,Professionals - Health Professionals,Between 20 and 199,Multiple family household,1,0,50,0,20,0,1,0,NA,NA,Yes,100,-1,-2,-2,2,-1,-2,1,-1,-2,-2,0,-2,0,They are about the same,-2,-2,-2,5.0,8.5,1.0,2.5,7.0,0.5,8.5,2.0,7.0,6.0,0,NA,0,2,1,2,1,2,1,0,0,-2,0,0,-2,-1,0,0,0,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,NA
1442,38,Female,Between 1 and 5 years,Education and Training,"Professionals - Business, Human Resource and Marketing Professionals",More than 200,Single person,1,100,100,40,100,100,1,1,40,100,Yes,60,1,-1,1,1,0,-1,0,0,1,0,-1,1,0,My direct manger(s),-1,-1,-1,3.0,8.0,4.0,3.0,6.0,0.0,8.0,3.0,7.0,6.0,1,0.01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
1443,44,Male,Between 1 and 5 years,Financial and Insurance,Managers - Specialist Managers,More than 200,Couple with dependent children,1,100,100,100,100,40,1,1,5,50,No,NA,1,1,1,1,1,1,-1,1,2,1,-1,1,1,They are about the same,-1,-1,1,2.5,8.5,3.0,3.0,7.0,0.0,9.0,4.0,4.0,7.0,0,NA,1,0,1,1,0,-1,-1,-1,0,0,-2,0,0,0,1,-1,1,-1,1,1,Yes,0,1,1,1,1,-1,2,-2,1,-20,-20
1444,37,Female,More than 5 years,Health Care and Social Assistance,"Managers - Hospitality, Retail and Service Managers",Between 20 and 199,Couple with dependent children,1,5,50,5,50,50,1,1,5,50,No,NA,0,0,0,0,2,1,-2,-2,2,1,-1,1,0,They are about the same,1,1,1,3.0,8.0,4.0,2.0,7.0,3.0,6.0,3.0,4.0,8.0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,2,1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,-20
1445,37,Female,More than 5 years,Education and Training,Professionals - Education Professionals,Between 20 and 199,Group household,1,5,60,0,80,80,1,1,70,70,Unsure,NA,1,-1,2,1,1,2,2,1,2,1,-2,-1,1,They are about the same,-2,2,-2,2.0,10.0,1.5,3.0,7.5,0.0,10.0,2.5,3.5,8.0,0,NA,0,2,1,0,0,0,0,0,1,-2,-1,2,-2,0,2,-1,2,2,0,1,Yes,1,0,1,2,1,0,1,2,2,30,30
1446,40,Female,More than 5 years,Construction,"Managers - Hospitality, Retail and Service Managers",More than 200,Couple with dependent children,1,30,50,30,50,50,1,1,20,5,Yes,70,1,-1,1,1,1,1,1,1,1,1,-1,0,2,My direct manger(s),-1,-1,-1,1.0,9.0,4.5,1.5,8.0,0.0,9.0,3.0,4.0,8.0,0,NA,0,0,0,0,0,0,0,0,0,0,-1,1,-2,0,0,0,1,1,-1,1,Yes,1,2,2,1,1,0,1,1,0,30,30
1447,34,Female,Between 1 and 5 years,Health Care and Social Assistance,"Professionals - Legal, Social and Welfare Professionals",More than 200,Single person,1,10,20,5,20,10,1,1,20,10,Yes,50,0,0,0,-1,0,1,1,1,1,1,0,0,1,They are about the same,1,0,1,1.5,8.5,3.0,3.0,8.0,0.5,10.0,3.0,3.0,7.5,1,0.05,0,0,2,1,-1,1,0,0,-1,-1,0,0,-1,1,0,0,1,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA
1448,37,Male,Between 1 and 5 years,"Rental, Hiring and Real Estate","Professionals - Business, Human Resource and Marketing Professionals",More than 200,Couple with dependent children,1,100,80,80,60,60,0,0,NA,NA,No,NA,2,2,2,0,1,2,0,2,2,1,0,1,0,They are about the same,1,1,2,1.5,8.0,3.0,4.0,7.5,0.5,7.5,4.0,4.0,8.0,0,NA,0,0,0,-1,0,-1,0,0,0,0,-1,-1,0,0,0,-1,1,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,NA
1449,43,Female,Between 1 and 5 years,Financial and Insurance,"Professionals - Business, Human Resource and Marketing Professionals",Between 5 and 19,Couple with dependent children,1,90,100,80,100,50,1,1,10,40,No,NA,1,0,1,0,1,1,1,1,0,0,0,1,1,My direct manger(s),-1,1,0,2.0,8.0,4.0,4.0,6.0,2.0,8.0,4.0,4.0,6.0,1,0.1,1,0,0,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,2,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,NA
1450,31,Male,Between 6 and 12 months,Education and Training,Managers - Specialist Managers,More than 200,Couple with dependent children,1,50,50,50,50,50,1,1,50,50,Yes,50,2,2,2,2,2,2,2,1,1,1,2,2,2,My direct manger(s),2,2,2,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1,0.5,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,Yes,2,1,2,1,2,2,1,2,2,50,50
1451,39,Female,Between 1 and 5 years,Other Services,"Managers - Chief Executives, General Managers and Legislators",More than 200,Other one family household,1,100,100,100,100,100,1,0,NA,NA,Unsure,NA,1,-2,1,-2,-1,0,2,2,-2,2,0,-2,2,They are about the same,-2,-2,-2,2.0,7.0,3.0,4.0,8.0,0.5,7.0,3.0,5.5,8.0,0,NA,2,2,2,0,0,1,0,0,0,0,0,0,-2,0,0,-1,2,-1,-2,1,Yes,1,1,0,2,2,2,2,2,2,0,0
1452,32,Male,Between 1 and 5 years,Education and Training,Professionals - Education Professionals,I am a sole trader/owner-operator,One parent family with dependent children,1,0,0,0,0,0,0,0,NA,NA,No,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,They are about the same,0,0,0,1.0,6.0,5.0,5.0,7.0,2.0,6.0,4.0,4.0,8.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
1453,27,Female,Between 1 and 5 years,Other Services,Sales workers - Sales Representatives and Agents,Between 20 and 199,One parent family with dependent children,1,50,50,50,50,50,1,1,50,50,Yes,50,2,2,0,1,2,1,2,1,1,2,-2,0,1,They are about the same,1,1,0,1.0,7.0,0.0,4.0,12.0,0.0,7.0,0.0,5.0,12.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1454,23,Male,Between 6 and 12 months,Information Media and Telecommunications,Managers - Specialist Managers,Between 5 and 19,Single person,1,80,80,80,80,100,1,0,NA,NA,Yes,10,1,1,2,2,1,2,1,2,1,1,-2,-2,2,Senior leadership,2,1,2,1.0,8.0,4.0,3.0,8.0,0.5,8.0,1.5,5.0,9.0,0,NA,2,2,2,0,1,1,1,1,0,0,2,2,2,0,2,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
1455,32,Male,More than 5 years,Manufacturing,Managers - Specialist Managers,Between 20 and 199,Couple with no dependent children,1,70,50,100,70,70,1,1,50,60,No,NA,1,1,2,2,1,0,1,1,1,2,2,1,2,They are about the same,2,1,1,1.0,8.0,2.0,4.0,9.0,1.0,8.0,3.0,4.0,8.0,1,0.2,1,0,2,2,2,1,1,1,1,1,2,2,0,1,2,1,2,2,2,1,Yes,2,1,1,1,1,1,2,1,0,50,50
1456,22,Female,Between 6 and 12 months,"Professional, Scientific and Technical",Professionals - Health Professionals,Between 5 and 19,Group household,1,100,100,90,100,5,1,1,20,50,No,NA,2,2,2,0,2,2,2,2,2,2,0,-2,2,They are about the same,1,2,2,2.0,4.0,2.0,4.0,12.0,2.0,4.0,2.0,4.0,12.0,0,NA,0,0,0,0,0,0,0,-1,0,0,2,0,0,0,0,0,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
1457,29,Male,Between 1 and 5 years,"Transport, Postal and Warehousing","Professionals - Business, Human Resource and Marketing Professionals",More than 200,Couple with no dependent children,1,100,100,100,100,100,0,0,NA,NA,No,NA,1,1,1,-1,2,2,2,1,1,2,0,1,1,They are about the same,-1,2,1,3.5,8.0,3.0,1.5,8.0,0.0,8.0,4.0,4.0,8.0,0,NA,1,1,1,-1,-1,1,0,0,2,0,1,1,0,0,1,1,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
1458,27,Female,Between 6 and 12 months,Wholesale Trade,Clerical and administrative workers - Office Managers and Program Administrators,Between 20 and 199,Couple with dependent children,1,30,30,30,50,10,1,1,30,50,Yes,40,1,2,2,-1,1,0,1,1,1,1,0,2,1,Senior leadership,-1,1,-1,3.0,9.0,2.0,3.0,7.0,3.0,9.0,2.0,3.0,7.0,0,NA,2,2,1,2,1,0,-1,0,2,0,1,1,1,0,2,2,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
1459,28,Female,Between 1 and 5 years,Other Services,"Professionals - Legal, Social and Welfare Professionals",Between 20 and 199,Couple with no dependent children,1,5,5,100,100,100,1,1,100,100,No,NA,2,1,2,-2,2,0,1,1,0,2,0,2,1,Senior leadership,1,0,0,2.5,7.5,3.0,3.0,8.0,0.5,8.5,2.0,5.0,8.0,0,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
1460,25,Female,More than 5 years,"Rental, Hiring and Real Estate","Managers - Hospitality, Retail and Service Managers",Between 5 and 19,Couple with dependent children,0,40,40,40,40,50,0,1,40,50,Yes,60,0,2,2,1,2,2,2,2,2,2,-1,2,1,They are about the same,-1,1,-1,2.0,7.0,2.0,5.0,8.0,1.0,7.0,2.0,5.0,9.0,1,0.15,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,Yes,1,0,1,2,1,-1,1,2,2,0,0
1461,48,Male,More than 5 years,Financial and Insurance,"Managers - Chief Executives, General Managers and Legislators",Between 20 and 199,Couple with dependent children,1,30,40,50,40,30,1,1,20,20,Yes,30,2,2,2,2,2,2,1,2,2,2,2,1,2,My direct manger(s),2,2,1,1.0,8.0,3.0,5.0,7.0,1.0,10.0,4.0,3.0,6.0,1,0.1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,Yes,1,1,1,1,2,1,1,2,1,10,10
1462,34,Female,More than 5 years,Administrative and Support,Clerical and administrative workers - Personal Assistants and Secretaries,Between 20 and 199,Couple with dependent children,0,20,50,50,50,40,1,1,5,5,Yes,80,0,-2,1,2,0,2,1,1,-2,2,-2,1,-1,They are about the same,-2,-2,-2,4.0,7.5,2.5,2.0,8.0,1.0,9.0,3.0,3.0,8.0,0,NA,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
1463,45,Female,More than 5 years,Education and Training,Clerical and administrative workers - Other Clerical and Administrative Workers,More than 200,Multiple family household,1,30,0,10,0,5,1,1,30,10,Unsure,NA,0,0,1,2,0,2,-1,2,1,2,-2,1,0,My direct manger(s),0,0,0,1.0,8.0,2.0,7.0,6.0,1.0,9.0,2.0,6.0,6.0,0,NA,-2,-1,0,0,0,-1,-2,-2,0,-2,-1,0,0,-2,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA
1464,24,Male,Between 1 and 5 years,"Transport, Postal and Warehousing",Machinery operators and drivers - Mobile Plant Operators,Between 20 and 199,Couple with dependent children,1,20,20,10,20,20,0,1,20,20,No,NA,1,0,2,0,1,0,1,1,1,1,-2,-1,1,They are about the same,0,-1,0,0.2,12.0,2.0,2.0,7.8,0.0,10.0,3.0,4.0,7.0,0,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,2,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA
1465,26,Male,More than 5 years,Financial and Insurance,"Professionals - Business, Human Resource and Marketing Professionals",More than 200,Single person,1,100,100,100,100,100,1,0,NA,NA,No,NA,2,-1,2,1,2,1,2,1,2,1,2,2,-1,They are about the same,2,2,2,2.0,7.5,1.5,6.0,7.0,0.0,7.5,4.0,5.0,7.5,0,NA,1,1,1,1,2,0,-1,-1,2,1,1,0,2,1,0,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1466,41,Female,Between 1 and 5 years,Financial and Insurance,"Professionals - Business, Human Resource and Marketing Professionals",More than 200,Couple with no dependent children,1,80,80,70,80,60,0,0,NA,NA,Yes,20,1,1,2,-1,1,2,1,2,1,1,0,1,1,My direct manger(s),-1,1,-1,4.0,9.0,1.0,4.0,6.0,0.5,9.5,3.0,4.0,7.0,0,NA,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,NA
1467,33,Male,Between 1 and 5 years,Financial and Insurance,Professionals - ICT Professionals,More than 200,Couple with no dependent children,1,100,80,80,80,70,1,1,5,20,No,NA,2,1,1,-1,2,2,2,2,2,1,0,-1,1,My direct manger(s),-1,-1,-1,1.0,9.0,2.0,5.0,7.0,0.25,9.5,2.0,5.25,7.0,0,NA,0,1,0,1,0,0,-1,-1,1,0,1,0,1,0,0,0,0,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1468,39,Female,Between 1 and 5 years,Information Media and Telecommunications,Professionals - ICT Professionals,More than 200,Single person,1,100,100,100,100,90,1,0,NA,NA,No,NA,2,2,2,2,2,2,1,1,2,2,-1,1,2,They are about the same,1,2,1,2.0,8.0,2.0,4.0,8.0,1.0,8.0,3.0,4.0,8.0,0,NA,0,0,1,2,2,0,0,0,0,0,0,2,0,2,0,2,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
1469,41,Male,Between 1 and 5 years,Construction,Managers - Specialist Managers,More than 200,Group household,1,90,10,10,10,10,0,0,NA,NA,No,NA,1,2,1,-2,1,2,2,2,2,1,0,1,0,They are about the same,-1,-1,-1,1.0,10.0,1.0,5.0,7.0,0.0,12.0,1.0,4.0,7.0,0,NA,0,0,1,0,0,0,-1,-1,0,-1,-1,0,0,-2,0,0,0,0,-1,1,Yes,2,2,1,1,1,0,0,0,0,-10,-10
1470,38,Female,Between 1 and 5 years,Administrative and Support,Clerical and administrative workers - General Clerical Workers,More than 200,Couple with dependent children,0,30,100,5,100,100,1,1,5,5,Unsure,NA,0,-2,-2,2,-2,1,1,2,-1,2,0,0,1,Senior leadership,0,0,-2,2.0,8.0,3.0,4.0,7.0,0.0,8.0,3.0,5.0,8.0,1,0.03,2,0,0,0,0,0,0,1,0,0,0,0,-2,0,0,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
